article_title	article_author	article_publication_date	article_content
Ridwan Kamil Temui Jokowi di Solo Atas Perintah Prabowo	CNN Indonesia	01-11-2024	"Calon Gubernur Jakarta nomor urut 1 Ridwan Kamil menemui bekas Presiden Joko Widodo (Jokowi) di Solo, Jawa Tengah atas perintah Presiden Prabowo Subianto.""Iya betul beliau sedang ke Solo, atas perintah dan arahan Pak Prabowo,"" kata Sekretaris DPD Partai Gerindra Provinsi DKI Jakarta Rany Mauliani, Jumat (1/11).Lihat Juga :Ridwan Kamil Temui Jokowi di Solo Hari IniSekretaris Jenderal (Sekjen) Projo, Handoko mengungkapkan RK bertemu Jokowi di Solo, Jawa Tengah, hari ini (1/11). Menurut dia, pertemuan akan digelar sekitar pukul 14.30 WIB.""Rencananya begitu, siang ini jam 14.30 Pak RK bertemu Pak Jokowi di Solo,"" kata Handoko saat dikonfirmasi.Namun, Handoko belum mengungkap pembahasan yang akan dibahas keduanya dalam pertemuan tersebut. Meski belakangan, nama Jokowi santer didorong untuk turun membantu pemenangan di gelanggang PilkadaRencana pertemuan RK dengan Jokowi ini digelar usai RK telah bertemu dengan Prabowo di Jakarta Kamis (31/10) semalam.Lihat Juga :Istana Buka Suara soal Makan Malam Prabowo dan Ridwan KamilDalam unggahan di akun sosial media X @ridwankamil, RK terlihat memperlihatkan momen dirinya dan Prabowo makan bersama di sebuah restoran nasi Padang.Keduanya duduk berhadapan dalam satu meja dengan nuansa pakaian warna biru.""Ke Tanah Abang beli sawo, Makan nasi Padang bareng Pak Presiden @prabowo. Jadi menurut warga Twitter, lebih nikmat makannya pakai tangan langsung atau sendok?,"" kata RK.Gerilya RK bertemu Prabowo dan Jokowi berlangsung ketika elektabilitasnya stagnan dalam sejumlah survei Pilgub Jakarta beberapa waktu terakhir."
Ridwan Kamil Temui Jokowi di Solo Hari Ini	CNN Indonesia	01-11-2024	"Calon Gubernur DKI Jakarta nomor urut 1, Ridwan Kamil alias RK disebut akan bertemu Presiden ketujuh RI, Joko Widodo di Solo, Jawa Tengah, Jumat (1/11).Kabar pertemuan dibenarkan Sekretaris Jenderal (Sekjen) Projo, Handoko. Menurut dia, pertemuan akan digelar sekitar pukul 14.30 WIB.""Rencananya begitu, siang ini jam 14.30 Pak RK bertemu Pak Jokowi di Solo,"" kata dia saat dikonfirmasi.Namun, Handoko belum mengungkap apa yang akan dibahas keduanya dalam pertemuan tersebut. Meski belakangan, nama Jokowi santer didorong untuk turun membantu pemenangan di gelanggang Pilkada.Lihat Juga :ANALISISElektabilitas RK-Suswono Stagnan: Efek Anies dan Mesin Partai MandekSementara, Ketua Tim Pemenangan RK-Suswono memastikan calonnya didukung Jokowi dan Presiden Prabowo Subianto di Pilkada Jakarta.Bersama dengan partai-partai KIM yang lain, RK diminta membawa prestasinya dari Jawa Barat ke Jakarta.Lihat Juga :Prabowo Makan Malam Bareng Ridwan Kamil Sambil Diskusi IKN""Itulah sebabnya kenapa Bapak Prabowo sebagai Ketua Umum Gerindra, dan Pak Jokowi yang mendukung bersama partai politik lainnya agar Ridwan Kamil bersama Suswono diusung di DKI Jakarta,"" kata Riza Patria.""Agar prestasi yang diukir di Jawa Barat bisa diukir juga di Jakarta. Karena Jakarta akan mengalami transisi dari kota baru menjadi kota maju,"" imbuhnya."
VIDEO: Gerindra Klaim Ridwan Kamil-Suswono Didukung Jokowi dan Prabowo	CNN Indonesia	01-11-2024	Ketua Tim Pemenangan Pasangan Ridwan Kamil - Suswono Ahmad Riza Patria, Kamis malam mengklaim presiden ke 7 dan ke 8 Indonesia, Jokowi dan Prabowo subianto mendukung Ridwan Kamil di Pilkada Jakarta karena sebelumnya dianggap telah berprestasi di Jawa Barat.Selain itu Riza juga mengatakan saat ini pihaknya telah menyiapkan saksi dari tingkat provinsi hingga TPS pada pilkada yang akan digelar pada akhir November mendatang.Ia mengklaim dukungan pendukung partai koalisi terhadap pasangan RIDO solid.
VIDEO: Didukung Projo, Ridwan Kamil Harap Bisa Ketemu Jokowi	CNN Indonesia	31-10-2024	Kelompok relawan Pro Jokowi resmi menyatakan dukungan kepada pasangan calon Gubernur Jakarta nomor urut satu. Sekretaris Jendral Projo menyebut dukungan ini arahan langsung dari presiden ke 7, Joko Widodo.Dalam konfersi pers, Rabu sore, Ridwan Kamil mengatakan dukungan ini adalah bentuk bukti keberpihakan Presiden ke 7, Joko Widodo.RK mengaku sudah meminta waktu untuk bertemu langsung dengan Joko Widodo.
VIDEO: Jokowi Restui Projo Dukung Paslon RIDO	CNN Indonesia	31-10-2024	Kelompok relawan Pro Jokowi resmi menyatakan dukungan kepada pasangan calon Gubernur Jakarta nomor urut satu.Sekretaris Jendral Projo menyebut dukungan ini arahan langsung dari presiden ke 7, Joko Widodo.Handoko menyebut Jokowi telah merestui Projo melangsungkan deklarasi dukungan paslon RIDO.Usai deklarasi dukungan, Handoko menegaskan Projo siap membantu pemenangan paslon nomor urut satu, Ridwan Kamil dan Suswono, di Jakarta.
Luthfi Singgung Jokowi dan Prabowo di Debat Pilgub Jateng	CNN Indonesia	30-10-2024	"Calon Gubernur-Wakil Gubernur Jawa Tengah, Ahmad Luthfi-Taj Yasin Maimoen menyebut Presiden ke-7 RI Joko Widodo mendukungnya di Pilkada Jateng 2024.Ia mengaku akan mengabdi sepenuh hati ke seluruh warga Jawa Tengah sebagaimana yang dicontohkan Jokowi.""Ngopeni adalah memberikan pelayanan yang terbaik kepada masyarakat, sebagaimana pernah dicontohkan oleh Presiden ke-7 RI yaitu Bapak Jokowi mendukung kami,"" kata Luthfi di debat perdana Pilkada Jateng 2024, Rabu (30/10).Selain itu, Luthfi berjanji akan menyelesaikan permasalahan yang dialami oleh warga Jateng. Setelahnya, ia juga menyinggung nama Presiden RI Prabowo Subianto. Ia menyebut akan senantiasa dekat dengan masyarakat Jateng.Lihat Juga :Jelang Debat Pilgub Jateng, Elektabilitas Luthfi Ungguli Andika""Selalu tahu penderitaan masyarakat sebagaimana diperintahkan oleh Presiden RI Bapak Prabowo Subianto kepada saya untuk ngopeni dan ngelakoni di Jawa Tengah,"" ucap Luthfi.Sebelum debat, Luthfi dan Yasin menyempatkan Salat Maghrib dan doa bersama di Posko Pemenangan Jalan DI Panjaitan Semarang.Sementara itu, pasangan Andika Perkasa dan Hendrar Prihadi berangkat dari Kantor DPD PDI Perjuangan Panti Marhaen Semarang dengan dikawal puluhan motor yang ditumpangi para pendukungnya.Kini proses Pilkada serentak 2024 telah memasuki masa kampanye. Pilgub Jateng mempertemukan dua paslon.Kedua paslon itu ialah, Andika Perkasa-Hendrar Prihadi yang diusung PDIP dan Ahmad Luthfi-Taj Yasin yang diusung NasDem, PKS, PAN, PKB, Golkar, Gerindra, PPP, Demokrat, dan PSI.Debat perdana ini mengusung empat subtema yaitu Kepemimpinan: Tata Hubungan Pemerintah Provinsi dan Kabupaten/Kota serta Reformasi Birokrasi Clear and Good Government, Pelayanan Publik, Keterbukaan Informasi Publik, dan Penegakan Peraturan Daerah.Lihat Juga :Koalisi Luthfi-Taj Yasin Minta Jokowi Jadi Juru Kampanye di Jateng"
Relawan Temui Jokowi di Solo dan Tanya Rencana soal Bentuk Yayasan	CNN Indonesia	30-10-2024	"Sejumlah pimpinan kelompok relawan bertamu ke rumah pribadi Presiden Ketujuh RI, Joko Widodo (Jokowi) di Sumber, Kecamatan Banjarsari, Solo, Jawa Tengah, Rabu (30/10).Beberapa di antaranya yang terlihat hadir adalah Ketua Relawan Solidaritas Merah Putih (Solmet) Silfester Matutina dan Ketua Umum Relawan Buruh Sahabat Jokowi, Andi Gani Nena Wea.Mereka tiba di kediaman pribadi Jokowi sekitar pukul 10.00 WIB. Pertemuan berlangsung tertutup selama satu jam.Andi mengaku sempat menanyakan apakah Jokowi akan membentuk yayasan untuk mewadahi kegiatannya di tengah masyarakat. Namun ia mengatakan Jokowi belum menjawab pertanyaan tersebut.""Tadi sempat saya tanyakan apa akan membentuk foundation [yayasan], tapi beliau belum menjawab,"" kata Andi usai menemui Jokowi.Lihat Juga :Gibran ke Solo Akhir Pekan Ini, Main Bola dan Tinjau InfrastrukturMenurutnya, Jokowi hanya ingin terjun langsung ke lapangan untuk menampung berbagai permasalahan di tengah masyarakat. Hasil dari blusukan itu, kata Silfesetr, nantinya akan disampaikan ke pemerintahan Prabowo Subianto-Gibran Rakabuming Raka.Prabowo yang juga Ketua Umum Gerindra diketahui pernah menjadi Menteri Pertahanan di dalam kabinet Jokowi. Sementara itu, Gibran adalah anak sulung Jokowi.Jokowi diketahui memiliki banyak relawan di hampir semua daerah. Andi menyatakan relawan melalui jaringannya siap membantu Jokowi untuk mengetahui berbagai permasalahan yang dihadapi masyarakat,Namun Andi menegaskan Jokowi tidak ingin terlalu ikut campur dalam hal-hal teknis. Meski anaknya, Gibran Rakabuming Raka, kini menjadi Wakil Presiden, Jokowi tidak akan campur tangan dalam pemerintahan yang sedang berjalan.""Pak Jokowi tidak ingin kemajon (terlalu maju) untuk mengurus hal-hal yang sangat teknis yang saat ini dilaksanakan oleh pemerintahan yang baru,"" kata dia.Lebih lanjut, Andi mengaku tidak membicarakan persoalan politik dalam pertemuannya dengan Jokowi.""Tidak ada pembicaraan soal politik, partai politik, pilgub, atau kampanye. Murni kami bicarakan tentang permasalahan masyarakat yang ada di lapangan,"" kata dia.Lihat Juga :ANALISISBerebut Suara Loyalis Anies di Pilgub Jakarta 2024, Siapa Untung?"
Menteri PU Sebut Pembangunan IKN Era Prabowo Tak Akan Secepat Jokowi	CNN Indonesia	30-10-2024	"Menteri Pekerjaan Umum (PU) Dody Hanggodo mengungkap proses pembangunan Ibu Kota Nusantara (IKN) saat pemerintahan Prabowo Subianto kemungkinan tidak akan dilaksanakan secepat pemerintahan Jokowi.Hal tersebut berdasarkan hasil diskusinya bersama Presiden Prabowo Subianto.""Dari hasil diskusi dengan Bapak Presiden dalam beberapa kesempatan, untuk IKN tetap akan kita teruskan, cuman mungkin kecepatannya enggak seperti dulu,"" ujar Dody dalam Rapat Kerja bersama Komisi V DPR RI, Rabu (30/10).Alasannya, menurut Dody, Prabowo saat ini sedang mengkhawatirkan tensi perang geopolitik di Timur Tengah. Selain itu, kemampuan Indonesia untuk swasembada pangan juga belum terlihat.Lihat Juga :Prajogo Pangestu, Aguan Cs Akan Diajak Garap 3 Juta Rumah Ala PrabowoAdapun saat ini yang menjadi prioritas pemerintahan Prabowo adalah terwujudnya swasembada pangan.""Dan kita masih butuh beras sana-sini. Itu yang dikhawatirkan akan menjadi masalah sosial yang akan lebih besar, makanya ketahanan pangan menjadi fokus utama,"" tutur dia lebih lanjut.Dody menyampaikan pemerintah menargetkan Indonesia bisa mencapai swasembada pangan dalam waktu 4-5 tahun atau bahkan sebelumnya.Buku II Nota Keuangan beserta RAPBN 2025 menyebutkan alokasi anggaran IKN di tahun pertama kepemimpinan Prabowo hanya Rp143,1 miliar. Ini jauh lebih kecil dari anggaran untuk pembangunan IKN pada APBN 2024 yang mencapai Rp42,5 triliun.Pemerintah, melalui Kementerian Keuangan, tercatat telah mengucurkan Rp75 triliun sejak 2022-2024 untuk membangun IKN. Rinciannya, Rp5,5 triliun di 2022, sebesar Rp27 triliun untuk 2023, dan Rp42,5 triliun sisanya di 2024.[Gambas:Photo CNN]Prabowo juga sebelumnya menegaskan komitmennya untuk melanjutkan pembangunan IKN di Kalimantan Timur.""Saya kira sudah berkali-kali saya sampaikan bahwa saya bertekad untuk melanjutkan kalau bisa menyelesaikan ya,"" ujar Prabowo di IKN, Senin (12/8).Prabowo mengatakan bakal melanjutkan pembangunan di periode pemerintahannya. Tak hanya itu, ia juga mengklaim akan berkontribusi secara pribadi sebagai investor.""Salah satu investor saya sendiri sebagai pengusaha,"" kata Prabowo.[Gambas:Video CNN]"
Jejak Tom Lembong, Penulis Pidato Jokowi hingga Pentolan Tim Anies	CNN Indonesia	30-10-2024	"Kejaksaan Agung (Kejagung) mengumumkan Thomas Trikasih Lembong atau Tom Lembong sebagai tersangka korupsi impor gula 2015-2016. Tom dikenal pernah dekat dengan sejumlah politisi, seperti bekas Presiden Joko Widodo hingga Anies Baswedan.Pria kelahiran 4 Maret 1971 itu berprofesi sebagai pengusaha. Dia menempuh pendidikan sarjana di Universitas Harvard. Tom lulus pada 1994 dengan gelar Bachelor of Arts di bidang arsitektur dan tata kelola.Pada 1995, ia bekerja di Divisi Ekuitas Morgan Stanley di New York dan Singapura. Pada 1999 hingga 2000, Tom melanjutkan karier di Deutsche Securities Indonesia. Ia juga pernah bekerja di Deutsche Bank Jakarta pada 1998-1999.Rekam jejak di bidang perbankan membawa Tom Lembong menduduki sejumlah jabatan. Dia pernah menjadi Senior Vice President dan Kepala Divisi penanggung jawab restrukturisasi dan penyelesaian kewajiban Salim Group kepada negara akibat Bank BCA runtuh pada krisis moneter 1998.Lihat Juga :Tersangka Korupsi, Tom Lembong Terancam Hukuman Penjara Seumur HidupDia juga pernah menjabat kepala divisi dan wakil presiden senior di Badan Penyehatan Perbankan Nasional (BPPN) periode 2000-2002. Kala itu, BPPN bertugas untuk merekapitalisasi dan merestrukturisasi sektor perbankan Indonesia pascakrisis 1998.Pada awal 2000-an, Tom Lembong melanjutkan karier di Farindo Investments. Kemudian, ia mendirikan Quvat Management pada 2006, sebuah perusahaan dana ekuitas swasta. Karier terakhir Tom sebelum terjun ke politik adalah presiden komisaris di PT Graha Layar Prima atau Blitz Megaplex pada 2012-2014.Pada 2013, Tom Lembong mulai masuk dunia politik. Saat itu, ia penasihat ekonomi dan penulis pidato untuk Gubernur DKI Jakarta Joko Widodo.Jokowi menang Pilpres 2014 dan menjadi presiden. Dia membawa Tom Lembong ke Istana dengan peran yang sama seperti di Jakarta.Lihat Juga :Tom Lembong Orasi di Depan DPR: Negara Kita di PersimpanganDia menulis beberapa pidato Jokowi yang terkenal. Misalnya, pidato ""Game of Thrones"" yang dibacakan Jokowi pada pertemuan IMF-Bank Dunia di Bali pada 2018. Dia juga membuat pidato ""Thanos"" yang dibacakan Jokowi di Forum Ekonomi Dunia.Pada 2015, Jokowi mengangkat Tom Lembong sebagai Menteri Perdagangan. Lalu Jokowi mempercayai Tom Lembong sebagai Kepala Badan Koordinasi Penanaman Modal (BKPM) pada 2016-2019.Tom Lembong tak lagi bergabung dengan pemerintahan pada periode kedua Jokowi. Pada 2021, ia justru menyeberang kutub politik dengan bergabung bersama Anies Baswedan.Tom saat itu menjadi Ketua Dewan PT Jaya Ancol. Ancol merupakan satu-satunya Badan Usaha Milik Daerah (BUMD) di Indonesia yang terdaftar di Bursa Efek Indonesia (BEI).Lihat Juga :Kejagung soal Thomas Lembong Jadi Tersangka: Tidak Ada PolitisasiTimses Anies di Pilpres 2024Hubungan dekat dengan Anies tak berhenti di situ. Saat Anies ikut Pilpres 2024, Tom Lembong masuk ke Tim Nasional Anies-Muhaimin (Timnas Amin).Saat itu, Tom Lembong menjabat sebagai co-captain Timnas Amin. Dia menarik perhatian publik karena sejumlah kritik keras terhadap kebijakan Presiden Jokowi. Misalnya, saat menyebut hilirisasi industri dilakukan dengan ugal-ugalan.Berkat suara lantang itu, ia diserang oleh dua menteri sekaligus. Menteri Investasi Bahlil Lahadalia dan Menko Marves Luhut Binsar Pandjaitan menyindir balik Tom Lembong.Saat ini, Tom Lembong berstatus tersangka korupsi impor gula 2015-2016. Ia terseret kasus ini karena kebijakannya saat menjabat Menteri Perdagangan di era Presiden Jokowi.Lihat Juga :Kejagung Sebut Tom Lembong Teken Izin Impor saat RI Surplus GulaTom diduga memberikan persetujuan ke perusahaan swasta untuk melakukan impor gula kristal mentah (GKM) untuk diolah menjadi gula kristal putih (GKP).Hal itu tak sesuai Keputusan Menteri Perdagangan dan Menteri Perindustrian Nomor 257 Tahun 2014. Aturan itu menyebut impor GKP hanya boleh dilakukan Badan Usaha Milik Negara (BUMN).Kejagung menjerat Tom Lembong dengan pasal 2 ayat 1 atau pasal 3 juncto pasal 18 UU Nomor 20 Tahun 2001 serta pasal 55 KUHP. Tom Lembong terancam hukuman penjara seumur hidup."
Paslon Bagus Terima Pesan dari Jokowi untuk Jaga Lamongan	CNN Indonesia	29-10-2024	"Calon bupati (cabup) dan calon wakil bupati (cawabup) Lamongan nomor urut satu, Abdul Ghofur dan Firosya Shalati menerima pesan dari mantan presiden Joko Widodo (Jokowi) terkait Kabupaten Lamongan, Jawa Timur di masa mendatang.Hal itu diperlihatkan dalam video yang menampilkan Ghofur dan Firosya tengah berbincang santai dengan Jokowi di Solo, Jawa Tengah. Saat itu, Jokowi mengatakan agar Ghofur-Firosya berkomitmen terhadap infrastruktur, pendistribusian pupuk, dan tentang pondok pesantren.""Pak Firosya, saya titip Kabupaten Lamongan. Utamanya yang berkaitan dengan infrastruktur jalan. Yang kedua, yang berkaitan dengan urusan pupuk bagi petani, betul-betul diperhatikan. Dan yang terakhir berkaitan dengan urusan santri, dengan pondok pesantren betul-betul diperhatikan,"" ujar Jokowi.Merespons pesan tersebut, baik Ghofur maupun Firosya pun memastikan diri siap bekerja untuk Kabupaten Lamongan.""Siap laksanakan, Pak. Siap bekerja keras untuk Kabupaten Lamongan,"" kata Ghofur.Pada kesempatan berbeda, Firosya membenarkan bahwa dirinya bersama Ghofur menerima undangan Jokowi ke Solo baru-baru ini.""Pada tanggal 25 Oktober 2024 kami paslon Bagus diundang oleh Bapak Jokowi ke kediaman beliau di Solo,"" kata Firosya."
Jejak Upaya Masif Genjot Pajak Era Jokowi, Kini di Tangan Prabowo	CNN Indonesia	29-10-2024	"Presiden ke-7 Joko Widodo (Jokowi) menargetkan penerimaan pajak dalam Anggaran Pendapatan dan Belanja Negara (APBN) 2025 sebesar Rp2.189,3 triliun.Target tersebut tumbuh 10,07 persen dari target APBN 2024 yang sebesar Rp1.988,8 triliun.Sejak awal kepemimpinan Jokowi, reformasi pajak menjadi fokus utama dalam upaya meningkatkan penerimaan negara.Langkah-langkah seperti pemberian insentif pajak, reformasi administrasi perpajakan, dan peningkatan kepatuhan pajak telah menjadi bagian dari strategi untuk memperkuat basis pajak dan mengurangi kesenjangan antara potensi penerimaan dan realisasi pajak.Reformasi perpajakan, kata dia, akan dilanjutkan melalui perluasan basis pajak dan peningkatan kepatuhan wajib pajak. Tak hanya itu, kata Jokowi, perbaikan tata kelola dan administrasi perpajakan, serta pemberian insentif perpajakan yang terarah dan terukur.Lihat Juga :Menteri Perumahan Maruarar Belum Tahu Berkantor di Mana: Saya Ikut AjaKendati, di tengah dinamika ekonomi global dan dalam negeri, tantangan dalam efektivitas kebijakan pajak tetap menjadi perhatian, terutama terkait dengan perubahan regulasi, pertumbuhan ekonomi yang belum merata, dan tantangan digitalisasi dalam perekonomian. Jokowi juga membeberkan target pendapatan negara dalam pidato tahunan terakhirnya, Agustus lalu.""Pendapatan negara pada tahun 2025 dirancang sebesar Rp2.996,9 triliun, yang terdiri dari penerimaan perpajakan sebesar Rp2.490,9 triliun dan Penerimaan Negara Bukan Pajak (PNBP) sebesar Rp505,4 triliun dengan tetap menjaga iklim investasi dan kelestarian lingkungan serta keterjangkauan layanan publik,"" kata Jokowi dalam pidato nota keuangan di Ruang Rapat Paripurna pada Agustus lalu.Amnesti Pajak (Tax Amnesty)Kebijakan pengampunan pajak alias tax amnesty merupakan bagian dari kebijakan pemerintah di bidang perpajakan.Kebijakan tersebut guna memberikan pengampunan atau penghapusan pajak yang seharusnya terutang kepada wajib pajak (WP) dengan tidak mengenakan sanksi administrasi perpajakan dan sanksi pidana perpajakan bagi WP.Pada 2016, DPR RI mengesahkan Rancangan Undang Pengampunan Pajak yang kemudian Jokowi meluncurkan Program Pengampunan Pajak.Lihat Juga :PNS Kemenkeu Sambut Sri Mulyani & 3 Wamen Pakai Bunga dan Lagu ChrisyeMenurutnya kala itu, tax amnesty bukan semata-mata memberikan pengampunan pajak tapi repatriasi aset, yakni pengembalian modal yang tersimpan di bank luar negeri atau di cabang bank luar negeri ke Indonesia.Diharapkan mereka nantinya bisa menaruh kembali asetnya di Indonesia seiring dengan perkembangan kerja sama perpajakan internasional di level G20, OECD, dan non OECD.Pada penutupan program tax amnesty ini, Menteri Keuangan Sri Mulyani saat itu mengaku tak puas dengan jumlah peserta tax amnesty. Sebab, jumlahnya jauh di bawah total WP yang mencapai 32 juta.Modernisasi Penggabungan NIK-NPWPPada 2022, pemerintahan Jokowi melalui Peraturan Menteri Keuangan Nomor 112 Tahun 2022 tentang NPWP bagi Wajib Pajak Orang Pribadi, Wajib Pajak Badan, dan Wajib Pajak Instansi pemerintah mengatur format NPWP menggunakan format baru yakni 16 digit.Lihat Juga :Apa itu Dewan Ekonomi Nasional yang Dipimpin Luhut di Kabinet Prabowo?Berdasarkan aturan itu, wajib pajak yang tidak memadankan NIK dengan NPWP akan mendapatkan sanksi berupa kesulitan mengakses sejumlah layanan yang berkaitan dengan perpajakan.Salah satu alasan pengintegrasian NIK-NPWP adalah untuk mendapatkan data akurat WP pribadi dan badan. Penggabungan ini dinilai sebagai langkah efektif untuk menertibkan administrasi perpajakan pada seluruh lapisan masyarakat WP.Rasio PajakJelang genapnya 10 tahun Jokowi, rasio pajak terhadap produk domestik bruto (PDB) tak kunjung mendekati 12,2 persen sebagaimana janjinya pada Pilpres 2019.Bila diperhatikan, tren penurunan rasio pajak justru terjadi kala penerimaan perpajakan yang pemerintah kantongi semakin tebal.Lihat Juga :Basuki Hadimuljono Bantu Siapkan Kajian Pemisahan Kementerian PUPRSaat awal Jokowi menjabat pada 2015, realisasi penerimaan perpajakan berada di angka Rp1.240,42 triliun dengan rasio 10,76 persen terhadap PDB. Sementara pada 2023 silam, perpajakan berhasil mengumpulkan Rp2.154,2 triliun, namun rasionya hanya 10,2 persen.Sementara berdasarkan data Kementerian Keuangan, pemerintahan tahun pertama Jokowi pada 2015 mencatatkan rasio perpajakan sebesar 10,76 persen terhadap PDB. Angka itu turun dari 2014 yang sebesar 10,85 persen.Penurunan berlanjut hingga 2017 ke level 9,89 persen, kemudian naik ke 10,24 persen pada 2018 sebelum kembali terjun menurun ke level 8,33 persen pada 2020, bahkan menjadi capaian terendah dalam dua era kepemimpinan Jokowi.Jokowi kemudian mengeluarkan jurus Program Pengungkapan Sukarela (PPS) alias tax amnesty jilid II pada 2022. Program tersebut berhasil mengerek tax ratio menjadi 10,39 persen. Tanpa PPS, tax ratio 2022 hanya mencapai 10,08 persen.Bersambung ke halaman selanjutnya..."
