article_title	article_author	article_publication_date	article_content
Gatot Nurmantyo: Kewenangan DPR Dilucuti, Mayoritas Parpol Dukung Jokowi	Fadjar Hadi	14-11-2021	"Mantan Panglima TNI
Bukan tanpa alasan, Gatot mengatakan hal ini disebabkan karena mayoritas partai politik masuk dalam koalisi Jokowi-Ma'ruf. 
Hal ini disampaikan Gatot saat menjadi pembicara dalam sebuah diskusi daring bertajuk “Pilpres 2024: Menyoal Presidential Threshold”. Hadir juga pembicara lain dalam diskusi itu yakni Pakar Politik Prof Siti Zuhro, lalu lintas diskusi dimoderatori oleh Pakar Politik Universitas Al Azhar Indonesia Ujang Komarudin.
“Dalam praktiknya tampak jelas bahwa Presiden tidak lagi dikontrol oleh MPR seolah-olah lepas tangan terhadap tanggung jawab dan amanah yang diemban,"" kata Gatot, Minggu (14/11) malam.
""Sedangkan DPR atau parpol jelas telah dilucuti kewenangan dan hak-hak konstitusionalnya hanya berdiam diri karena bergabung dengan presiden dalam koalisi kabinet yang gemuk,” tambah dia.
“Sehingga dukungan DPR kepada Presiden 82 persen luar biasa. Kondisi demikian tentu saja tidak baik terlebih diwarnai politik biaya mahal akibat ketetapan threshold dalam pemilihan DPR dan eksekutif,” imbuh Gatot.
Menurut Gatot, melemahnya kontrol DPR ini menimbulkan kekuatan oligarki penguasa dan pengusaha yang sama-sama punya kepentingan untuk melanggengkan kekuasaan.
“Jadi, dapat disimpulkan sistem demokrasi Indonesia saat ini tidak efektif dalam mencapai cita-cita bernegara karena tidak cocok dengan sosio kultur dan alam pikir bangsa Indonesia yang sejati,” beber Gatot.
Gatot lalu membandingkan dengan sistem politik di negara lain. Ia menilai pilihan negara-negara maju karena sesuai dengan masyarakatnya. Sementara Indonesia, seharusnya mengikuti demokrasi musyawarah sebagaimana sila keempat pancasila.
“Amerika menjadi negara besar ya karena sistem presidensialnya cocok dengan masyarakatnya walaupun tidak melakukan pemilihan langsung, Jepang menjadi negara kuat karena sistem parlementernya cocok dengan masyarakatnya walaupun negara monarki, China menjadi besar karena sistem komunisnya cocok dengan masyarakatnya,” tegas mantan KSAD ini."
Menilik Efek Jokowi Atas Kemenangan Prabowo	Ahmad Varis Farhan	21-02-2024	"Pemilu tahun 2024 telah usai karena telah diselenggarakannya pencoblosan di tanggal 14 februari yang lalu secara serentak baik Pilpres,DPR RI,DPRD,dan DPD. Pemilu kali ini sangatlah menarik dikarenakan ada kontestan lama atau politikus senior yang tidak pernah menyerah demi mewujudkan cita-citanya untuk menjadi orang nomor satu di negeri ini walaupun dia harus jatuh bangkit demi mendapatkannya.
Berdasarkan Quick count atau hitungan cepat pilpres 2024 ini dimenangkan oleh pasangan Prabowo Subianto- Gibran Rakabuming Raka dari hampir semua lembaga survey lalu disusul oleh pasangan Anies Baswedan-Muhaimin Iskandar, kemudian di nomor tiga yaitu pasangan Ganjar Pranowo- Mahfud MD.
Kemenangan Prabowo Subianto di Pilpres kali ini sangatlah signifikan karena ia memperoleh suara di kisaran angka 58 persen, perolehan suara ini sangatlah fantastis karena diluar prediksi semua lembaga survey yang notabenenya Prabowo Subianto- Gibran Rakabuming Raka harusnya mendapatkan suara kisaran diangka 53 persen namun hal ini diluar ekspektasi.
Menilik kemenangan Prabowo Subianto di Pilpres 2024 ini tidaklah lepas dari bayang-bayangan Presiden Joko Widodo sebab pasangan Prabowo Subianto dan Gibran Rakabuming Raka ini berhasil merebut suara Ganjar Pranowo dan Mahfud MD yang diusung oleh PDI-P di wilayah-wilayah strategis yang notabenenya adalah lumbung suara partai yang berlambang banteng.
Dilansir dari BBC News Indonesia, padahal Menurut peneliti dari Charta Politika, Nachrudin, elektabilitas partai pengusung Ganjar Mahfud itu masih tergolong tinggi. Pengaruh sosok Presiden Joko Widodo tak bisa dilepaskan dari kemenangan Prabowo-Gibran di wilayah-wilayah tersebut. Memang kuatnya faktor Jokowi adalah bapaknya Gibran, itu rasanya lebih mendominasi dan membuat orang sadar terhadap atribusi tersebut daripada mengenal Ganjar sebagai orang PDI-P.
Adapun efek Jokowi bagi Prabowo Subianto sangatlah berdampak signifikan sebab dengan adanya sosok Jokowi dibelakang nya Prabowo Subianto mendapatkan elektabilitas yang tinggi serta kantong suara yang berhasil  ia rebut dari pasangan Ganjar Pranowo- Mahfud MD di kandang banteng, Hal ini dikarenakan Anak dari Presiden Joko Widodo Gibran Rakabuming Raka menjadi wakil dari Prabowo Subianto.
Seperti yang diketahui, pada Pilpres kali ini Prabowo Subianto berhasil menguasai wilayah-wilayah yang pada Pilpres 2014 dan Pilpres 2019 lalu didominasi oleh Jokowi. Seperti,  Maluku, Papua, Nusa Tenggara Timur, Jawa Timur, termasuk “Kandang Banteng” Jawa Tengah. Hal ini membuktikan bahwa keberadaan Gibran dan narasi keberlanjutan pemerintahan Jokowi yang dibawa oleh Prabowo-Gibran mampu mendatangkan elektabilitas yang tinggi bagi pasangan ini, alhasil pasangan inilah yang menang di kandang banteng.
Selain dari efek Jokowi, Prabowo sendiri juga memiliki elektabilitas serta suara yang konsisten kisaran 40 persen  karena ia telah mengikuti Pilpres 2009, 2014, dan 2019, maka tidak heran jika suara Prabowo-Gibran di Pilpres ini bisa mencapai 58 persen bahkan 59 persen karena pengaruh dukungan serta efek dari Presiden Joko Widodo."
Apa Jokowi Bakal Jadi Anggota Wantimpres Prabowo-Gibran?	Fadjar Hadi	24-09-2024	"DPR RI telah mengesahkan Revisi Undang-Undang Dewan Pertimbangan Presiden (Wantimpres) Republik Indonesia. Ada beberapa poin yang berubah di dalam revisi undang-undang tersebut. 
Di antaranya jabatan Ketua Dewan Pertimbangan Presiden Republik Indonesia dapat dijabat secara bergantian hingga jumlah anggota yang tak terbatas.
Apakah Presiden Jokowi akan dimasukkan ke dalam Wantimpres di dalam pemerintahan Prabowo-Gibran?
""Urusan itu urusan pemerintahan baru,"" kata Jokowi kepada wartawan usai meresmikan injeksi bauksit perdana Smelter Grade Alumina Refinery (SGAR) Fase 1 PT Borneo Alumina Indonesia (BAI) yang berlokasi di Kabupaten Mempawah, Kalimantan Barat, Selasa (24/9).
Eks Wali Kota Solo ini enggan berkomentar lebih jauh mengenai revisi undang-undang Wantimpres.
""Saya enggak mau komentar,"" ucap dia.
Saat ditanyai apakah dirinya sempat membahas mengenai RUU tersebut saat bertemu dengan presiden ke-6 RI, Susilo Bambang Yudhoyono (SBY), Jokowi mengaku tidak.
""Ndak, ndak ,ndak,"" terangnya.
DPR RI menyetujui Revisi Undang-Undang Dewan Pertimbangan Presiden (Wantimpres) Republik Indonesia menjadi Undang-Undang dalam rapat paripurna ke-VII, masa sidang I tahun 2024-2025, Kamis (19/9).
Ketua Badan Legislatif Wihadi Wiyanto menjelaskan beberapa perubahan dalam RUU ini dari UU yang berlaku sebelumnya.
Di antaranya jabatan Ketua Dewan Pertimbangan Presiden Republik Indonesia dapat dijabat secara bergantian, hingga jumlah anggota yang tak terbatas.
Wihadi menyebutkan usulan untuk mengubah Pasal 8G tentang syarat menjadi anggota Wantimpres bagi terpidana di bawah 5 tahun yang sebelumnya sudah disepakati di tingkat I menjadi tidak pernah dijatuhi pidana.
Pimpinan rapat paripurna DPR RI, Lodewijk F Paulus pun menerima usulan perubahan itu dan mengembalikannya kepada forum.
“Rapat paripurna merupakan forum tertinggi dalam melaksanakan wewenang dan tugas DPR RI maka kami meminta persetujuan fraksi fraksi terhadap usulan penyempurnaan rumusan Pasal 8G Rancangan Undang-Undang tentang perubahan atas Undang-Undang Nomor 19 tahun 2006 tentang Dewan Pertimbangan Presiden apakah dapat disetujui?” tanya Lodewijk.
“Setuju,” jawab seluruh peserta rapat paripurna setelah itu Lodewijk pun mengetuk palu sidang tanda pengambilan keputusan."
Jokowi Tak Salami Kapolri Saat HUT TNI	Pinky Sheilla Cikita	06-10-2022	Ada momen menarik saat perayaan HUT TNI 5 Oktober kemarin. Setelah acara berakhir Presiden Jokowi tidak bersalaman dengan Kapolri Jenderal Listyo Sigit. Padahal, Jokowi menyalami pejabat lain. Momen ini ramai dibahas di media sosial. Publik banyak yang bertanya apa masalahnya. Seperti apa momen tak biasa ini? Selengkapnya, simak video di atas. #kumparanvideo
Jokowi Lantik Letjen Maruli Simanjuntak Jadi KSAD Besok	Raga Imam	28-11-2023	"Presiden Joko Widodo akan melantik Letjen TNI Maruli Simanjuntak menjadi KSAD, Rabu (29/11) besok di Istana Kepresidenan Jakarta. 
""Iya [pelantikan KSAD] besok,"" kata sumber 
""[Pelantikan] siang,"" sambungnya.
Maruli saat ini menjabat Pangkostrad. Maruli merupakan menantu dari Menko Marves Luhut Binsar Panjaitan. 
Sebelumnya, posisi KSAD diisi Jenderal TNI Agus Subiyanto yang kini menjadi Panglima TNI."
PDIP Panggil Effendi Simbolon Buntut Sebut Prabowo Layak Teruskan Jokowi	Paulina Herasmaranindar	08-07-2023	"Sekjen PDIP Hasto Kristiyanto merespons Ketua Umum Punguan Simbolon Dohot Boruna Indonesia (PSBI) yang juga kader PDIP, Effendi Simbolon, yang mengundang Ketum Gerindra Prabowo Subianto di acara Rakernas Ke-16 PBSI, Jumat (7/7). 
Dalam acara itu, Effendi tak segan menyebut Prabowo mampu meneruskan kepemimpinan Presiden Jokowi.
Hasto menuturkan, seluruh kader partai harus tegak lurus dengan keputusan Ketum PDIP Megawati Soekarnoputri yang mengusung Ganjar Pranowo sebagai capres.
""Seluruh kader PDI Perjuangan, setelah 21 April ketika keputusan sudah diambil oleh Ketua Umum Partai Ibu Megawati Soekarnoputri, semua harus satu arah, mendukung Pak Ganjar Pranowo,"" kata Hasto di Rumah Aspirasi Relawan Ganjar, Jakarta Pusat, Sabtu (8/7).
Karena itu, Hasto mengatakan Dewan Kehormatan PDIP akan memanggil Effendi untuk memberikan klarifikasi. Ia menyebut, pemanggilan terhadap Effendi akan dilakukan dalam waktu dekat
""Bagi yang tidak memberikan dukungan, Dewan Kehormatan langsung secara otomatik, secara sistemik menjalankan tugasnya sehingga kedisiplinan partai ini sesuatu yang sifatnya mutlak. Karena PDI Perjuangan adalah partai ideologi berdasarkan Pancasila dan keputusan sudah diambil sehingga seluruhnya wajib,"" tuturnya.
""Karena itulah Pak Komarudin Watubun selaku Ketua DPP Bidang Kehormatan juga akan melakukan klarifikasi, karena kami ini kan Partai Demokrasi Indonesia sehingga semuanya akan dilakukan klarifikasi partai agar disiplin partai ditegakkan. Ya akan dilakukan segera mungkin (panggil Effendi),"" lanjutnya.
Terkait isu Effendi akan pindah ke Gerindra, Hasto menuturkan hal itu juga akan ditanyakan kepada Effendi saat klarifikasi di DPP partai.
""Ya nanti yang penting kita lakukan klarifikasi terlebih dahulu, nanti badan kehormatan sesuai dengan AD/ART partai akan mengusulkan pengambilan keputusan dari DPP Partai,"" tutup Hasto.
Sebelumnya, Effendi menyebut secara pribadi, ia menilai, Prabowo adalah sosok yang mampu meneruskan kepemimpinan Jokowi.
Saya berharap negara yang sangat besar ini bangsa akan dinakhodai oleh pemimpin yang sangat andal dan kecukupan kedewasaan dalam mewujudkan kerukunan,” kata Effendi kepada wartawan pada acara Rakernas Ke-16 PBSI atau Marga Simbolon di Hotel Aryaduta, Gambir, Jakarta, Jumat (7/7).
“Saya kira kita bisa membacalah, secara jujur, secara objektif saya melihat figur itu ada di Pak Prabowo,"" lanjutnya."
Jokowi Kembali Kunker ke Jateng Didampingi Iriana, Kedua Kali dalam Sebulan	Nadia Riso	22-01-2024	"Ibu Negara 
Berdasarkan foto yang dirilis Bidang Protokol, Pers, dan Media (BPMI) Sekretariat Presiden, Iriana ikut naik ke pesawat bersama Jokowi, Senin (22/1) pagi. Iriana mengenakan kemeja putih, celana panjang hitam, dan hijab berwarna biru muda.
Ini merupakan kunker kedua Jokowi di Jawa Tengah bersama Iriana sepanjang bulan ini. Kunker pertama dilakukan pada 2 Januari 2024.
Dalam kunker 2 Januari itu, Iriana sempat menjadi sorotan ketika mendampingi Jokowi meresmikan tiga jembatan di Jawa Tengah, tepatnya di Banyumas.
Ketika Jokowi berpidato di area 
Dalam Pilpres 2024, Jateng menempati posisi sentral. Provinsi ini adalah basis tradisional PDIP — yang saat ini diperebutkan oleh Ganjar-Mahfud yang diusung PDIP dan Prabowo-Gibran yang disokong Jokowi.
Pada 17 Januari 2024 saat berkampanye di Kendal, Jateng, Ganjar memberi sinyalemen bahwa tak lama lagi akan ada sosok yang mengikuti jejaknya ke Jateng.
Ganjar berkampanye di Jateng selama sepekan dimulai pada 15 Januari. Kota-kota yang dikunjunginya antara lain Purbalingga, Banjarnegara, Pekalongan, dan Kendal, Cilacap, Banyumas, Brebes, dan banyak lagi.
Pihak Ganjar dan sejumlah analis menyebut, Jokowi sering mengikuti jejak Ganjar terkait daerah-daerah yang dikunjungi. Tujuannya diduga untuk memecah suara Ganjar.
Namun, pihak Istana menyangkal tudingan itu. Istana menegaskan, agenda Jokowi ke berbagai daerah sudah dirancang sejak jauh hari."
Presiden Jokowi Resmikan Bandara Taman Bung Karno di Kabupaten Sitaro	Tim Manado Bacirita	27-03-2024	"SITARO - 
Adapun Bandara Taman Bung Karno yang diresmikan itu, memiliki landasan pacu dengan panjang 1.400 meter dan lebar 30 meter, dan memungkinkan untuk dapat dilakukan pendaratan pesawat tipe ATR 72. Sedangkan terminal penumpang dari bandara tersebut memiliki luas 600 meter persegi dan dapat menampung hingga 27 ribu penumpang setiap tahunnya.
Penjabat Bupati Sitaro, Joi Eltiano B Oroh, mengatakan jika peresmian bandara ini menjadi momen bersejarah bagi pemerintah dan masyarakat Kabupaten Sitaro, karena jadi langkah penting dalam pembangunan infrastruktur daerah.
Selain itu, Joi mengatakan jika kehadiran transportasi udara di Kabupaten Sitaro, akan menjadi alternatif selain transportasi laut, sehingga diyakininya akan menjadikan Kabupaten Sitaro lebih mudah untuk dijangkau.
""Ini adalah momen bersejarah dan menjadi langkah awal menuju daerah yang lebih maju lagi,"" kata Joi, yang ikut langsung peresmian tersebut.
Sementara, Kepala Dinas Perhubungan Kabupaten Sitaro, Indra Purukan, mengatakan jika bandara ini dibangun dengan tujuan untuk digunakan sesuai fungsinya.
""Kita sangat bersyukur dengan peresmian ini. Artinya, bandara Taman Bung Karno telah diakui dan secara resmi digunakan untuk kepentingan bersama,"" kata Indra kembali.
Bandara Taman Bung Karno ini sendiri dibangun sejak tahun 2013 di era pemerintahan Bupati Sitaro, Dr Toni Supit. Proses pembangunan kemudian selesai di era masa pemerintahan Bupati Sitaro, Evangelian Sasingen, dengan anggaran pembangunan bandara sebesar Rp 599 miliar.
franky salindeho"
Jokowi Resmikan Plaza Seremoni Sumbu Kebangsaan IKN: Simbol Keharmonisan	Mirsan Simamora	14-08-2024	"Presiden Jokowi meresmikan Plaza Seremoni Sumbu Kebangsaan di IKN, Rabu (14/8) pagi. Ia didampingi Menteri PUPR Basuki Hadimuljono, Sekretaris Kabinet Pramono Anung, dan Mensesneg Pratikno. 
Dalam sambutannya, Jokowi mengatakan, kerja keras pembangunan selama ini telah menunjukkan hasil yang nyata di IKN. Sejumlah fasilitas telah berdiri, melengkapi keistimewaan IKN. 
""Kerja keras kita dalam membangun Ibu Kota Nusantara semakin terlihat nyata hasilnya, selain membangun infrastruktur dasar, kita juga telah membangun dan menyelesaikan pembangunan beberapa fasilitas-fasilitas pendukung yang melengkapi keistimewaan Ibu Kota Negara Nusantara,"" kata Jokowi di Plaza Seremoni Sumbu Kebangsaan IKN, IKN, Kalimantan Timur. 
""Penataan ini meliputi pembangunan plaza seremoni, jalur pejalan kaki, jalur pesepeda, share street, visitor center, mfiteater, galeri UMKM dan forest trail,"" sambungnya. 
Semua fasilitas itu, lanjut Jokowi berada dalam Sumbu Kebangsaan yang memiliki makna keharmonisan hubungan manusia dengan Tuhan, alam dan sesamanya. 
""Sumbu kebangsaan merupakan ruang terbuka yang menggambarkan keharmonisan hubungan antara manusia dengan tuhan, manusia dengan alam lingkungan dan manusia dengan sesamanya,"" ujarnya. 
Sebelum mengakhiri pidatonya, Jokowi berharap dengan hadirnya Sumbu Kebangsaan itu akan menjadikan IKN sebagai kota yang harmonis, nyaman dan damai. 
""Saya berharap kehadiran sumbu kebangsaan yang dilandasi filosofi keluhuran hubungan tuhan, manusia dan alam ini akan menjadikan Ibu Kota Negara Nusnatara sebagai kota yang harmonis, nyaman dan damai,"" imbuhnya. 
""Dengan mengucap"
Temui Jokowi, Mardiono Sampaikan Ingin Cawapres Ganjar dari PPP	Ochi Amanaturrosyidah	04-05-2023	"Plt Ketua Umum 
Usai bertemu dengan Jokowi, Mardiono mengungkapkan, ia sempat mengutarakan keinginan PPP mengajukan cawapres untuk 
""Tidak menjadi pembahasan [utama], tetapi kemudian keinginan PPP itu kita sampaikan tentu iya. Karena di mana kita sebagai koalisi kemudian, ya, PPP itu juga mengambil keputusan cepat dan melihat historis kerja sama PPP dan PDIP itu juga cukup perjalanan panjang,""  kata Mardiono di Kompleks Istana Kepresidenan, Jakarta, Kamis (4/5).
""Bahkan bukan hanya kerja sama politik selama proses pemilu, tetapi dari lahirnya saja, kan, PDIP dengan PPP itu hanya selisih lima hari, bahwa itu kemudian menjadi bagian dari nanti ke depan yang akan kita diskusikan secara politik, ya, itu sudah barang tentu,""  imbuhnya.
Meski ada pembahasan sedikit soal cawapres, namun Mardiono belum menyampaikan nama-namanya kepada Jokowi. Namun, nama-nama yang saat ini digodok PPP diakuinya semua menonjol.
""Tapi nanti ada mekanisme lagi, ya, di dalam mengambil keputusan ke arah untuk penetapan calon wakil presiden, untuk mewakili Pak Ganjar, tentu itu nanti akan ada mekanisme-mekanisme lagi. Tapi yang paling utama tentu akan didiskusikan dengan partai yang menjalin kerja sama politik, dengan PDIP, PPP, ya, mudah-mudahan nanti, kan, ada lagi yang nanti menjadi bagian dari kerja sama politik dengan PDIP dan PPP,"" tutur Mardiono.
Kalau pun pada akhirnya tidak ada kader PPP yang menjadi cawapres, Mardiono mengaku pihaknya tidak masalah. Ia menegaskan, dukungan PPP kepada Ganjar tulus.
""PPP ini tulus, ya. PPP ini landasan berpolitiknya adalah untuk"
Ganjar: Kita Tidak Attacking Jokowi, Saya Hitam Katakan Hitam	Paulina Herasmaranindar	01-12-2023	"Capres nomor urut 3 Ganjar Pranowo membantah dirinya menyerang Presiden Jokowi usai memberikan nilai 5 pada penegakan hukum di Indonesia. 
Dia menuturkan penilaian yang ia sampaikan berdasarkan fakta dan realita yang ada di lapangan setelah adanya keputusan Mahkamah Konstitusi (MK).
""Kita tidak attacking [serang] kepada Pak Jokowi jangan salah lho, saya pernah menjadi tertuduh 'Mas Ganjar kok melawan Pak Jokowi?', enggak, saya menjawab pertanyaan. Dalam seluruh paparan saya tidak ada yang saya 
Terkait posisi Mahfud MD sebagai Menko Polhukam, Ganjar menuturkan cawapresnya itu juga memiliki pandangan yang sama terkait kondisi penegakan hukum pasca putusan MK. Menurutnya, Mahfud tak tersinggung dengan nilai 5 yang ia berikan.
""Lho Pak Mahfud sendiri yang Menko Polhukam itu mengkritisi keputusan (MK) itu. Beliau hukum tata negara sudah mengatakan keras. Jadi Pak Mahfud tidak tersinggung karena kasus itu,"" kata dia.
Ganjar kemudian mengatakan PDIP sudah mengalami pengalaman pahit sangat menghadapi orde baru. Ia menyebut hal itulah yang ingin dicegah agar tidak kembali lagi di masa depan bangsa.
""Memang ada karakter dari PDIP kami pernah sakit sekali ketika 27 Juli (peristiwa Kuda Tuli) sakit sekali kita disebut orba, sakit. Kita mengalami reformasi 98 Indonesia dibakar, ekonomi rontok, pemerintahan tumbang. Kita mengerti dan belajar setelah sakit Kuda Tuli (tahun) 96 kemudian 98 terjadi kemudian 99 pemilu kita menang,"" ucap dia.
""Kita menjaga arah itu dan kemudian naga-naganya lho kok mau terulang lagi enggak bisa dong. Maka karakter banteng itu kalau 
Saat memberikan penilaian 5 terhadap aspek penegakan hukum, Ganjar pun mengaku tak khawatir elektabilitasnya menurun. Sebab, sesuatu yang kurang baik memang harus disampaikan sesuai kenyataan.
""Mas Ganjar nanti popularitasnya surut, tidak. Kalau ini putih katakan putih, kalau ini hitam katakan hitam. Jangan karena kemudian kita mau mengambil elektoral ini dikatakan hitam ini dibalik katakan putih maaf itu bukan saya,"" tutup eks Gubernur Jateng itu."
